"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"taxonomy"
"OTU160"	0	0	0	0	0	0	0	22	83	0	243	42	36	411	22	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora jingdongensis"
"OTU161"	372	0	0	0	564	0	0	13	0	0	0	20	540	35	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
"OTU162"	0	0	0	0	0	0	0	861	0	0	0	0	0	0	0	0	"k:Fungi"
"OTU163"	0	0	0	0	0	0	0	21	50	0	521	139	11	0	276	0	"k:Fungi"
"OTU164"	0	0	0	0	0	1080	2	218	0	0	16	5	16	4	0	0	"k:Fungi"
"OTU165"	0	0	0	0	0	1728	0	0	0	0	6	0	9	9	0	0	"k:Fungi,p:Ascomycota"
"OTU166"	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Matsushimamyces,s:Matsushimamyces venustum"
"OTU167"	0	0	0	0	0	0	0	0	0	0	13	0	0	588	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Sarocladium"
"OTU168"	0	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Laboulbeniomycetes,o:Pyxidiophorales,f:Pyxidiophoraceae,g:Pyxidiophora,s:Pyxidiophora arvernensis"
"OTU169"	0	0	0	0	0	0	0	0	27	4	112	148	68	101	164	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Ophiocordycipitaceae,g:Purpureocillium"
"OTU170"	0	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota"
"OTU172"	0	0	0	0	0	0	0	0	0	0	0	61	195	219	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Acrospermales,g:Leptodiscella"
"OTU173"	0	0	0	0	0	0	0	0	57	317	0	0	306	70	0	8	"k:Fungi"
"OTU174"	0	0	0	0	0	0	0	0	0	5	5	0	0	395	353	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes"
"OTU175"	0	0	0	0	596	0	0	21	0	14	65	0	44	0	665	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU176"	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Basidiomycota,c:Classiculomycetes,o:Classiculales,f:Classiculaceae"
"OTU177"	0	0	590	0	0	0	0	0	34	0	66	0	0	0	26	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Togniniales,f:Togniniaceae,g:Phaeoacremonium"
"OTU178"	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Rhynchogastremataceae,g:Papiliotrema,s:Papiliotrema rajasthanensis"
"OTU179"	0	0	0	0	0	0	0	426	0	42	121	152	12	35	11	0	"k:Fungi"
"OTU180"	0	0	0	0	0	0	0	0	0	0	233	0	0	11	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes"
"OTU181"	0	0	0	0	0	0	0	3	0	0	0	0	250	0	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae,g:Exidiopsis"
"OTU182"	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	619	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Clavicipitaceae,g:Metarhizium,s:Metarhizium marquandii"
"OTU183"	0	0	0	0	0	0	0	0	249	305	0	3	0	7	0	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae"
"OTU184"	0	0	0	0	0	0	34	17	34	0	172	20	0	43	0	8	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Sarocladium"
"OTU185"	0	0	0	0	0	0	0	0	0	0	0	801	48	26	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
"OTU187"	0	0	0	0	0	0	0	450	0	0	0	37	7	0	0	0	"k:Fungi"
"OTU189"	0	0	0	0	0	0	0	0	40	2	0	0	251	76	0	287	"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae,g:Tetracladium"
"OTU190"	0	0	0	0	63	0	0	0	192	19	53	98	130	15	167	25	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Clavicipitaceae,g:Pochonia"
"OTU191"	0	0	0	0	783	203	1	67	30	0	30	66	103	36	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae,g:Devriesia"
"OTU193"	0	0	0	0	3905	269	5	103	0	0	0	11	26	87	356	0	"k:Fungi"
"OTU195"	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales"
"OTU196"	0	0	0	0	0	0	0	0	123	0	11	102	10	294	26	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Pseudorobillarda,s:Pseudorobillarda siamensis"
"OTU197"	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	"k:Fungi"
"OTU198"	0	0	0	0	0	0	0	0	0	0	0	0	271	11	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Pseudochaetosphaeronema,s:Pseudochaetosphaeronema martinelli"
"OTU199"	0	0	0	0	0	1820	0	0	0	0	16	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae"
"OTU200"	0	0	0	0	0	0	0	0	50	0	261	14	0	53	389	32	"k:Fungi,p:Ascomycota"
"OTU201"	0	0	0	0	0	0	1	3	0	0	2	31	253	33	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe"
"OTU202"	0	0	0	0	0	0	0	87	0	0	0	0	11	454	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Coniosporium"
"OTU204"	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Orbilia,s:Orbilia corculispora"
"OTU205"	0	0	0	0	0	0	0	6	0	0	0	42	90	152	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Septoria,s:Septoria escalloniae"
"OTU206"	0	0	0	0	21	398	3	382	0	0	0	29	58	61	178	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae,g:Devriesia"
"OTU207"	0	0	0	0	0	0	0	0	0	0	0	0	183	6	0	0	"k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella"
"OTU210"	0	0	0	0	0	0	4	25	0	0	3	70	19	299	22	19	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Plectosphaerellaceae,g:Plectosphaerella,s:Plectosphaerella cucumerina"
"OTU212"	1401	0	2	0	0	0	0	0	0	0	0	0	0	20	0	0	"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae,g:Tetracladium"
"OTU213"	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Dactylella"
"OTU215"	0	0	0	0	0	0	0	0	50	551	3	0	12	0	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae"
"OTU216"	0	0	3	0	0	0	0	0	159	0	2	211	37	121	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes"
"OTU217"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	"k:Fungi,p:Ascomycota"
"OTU218"	0	0	0	0	0	0	0	0	0	0	6	0	4	248	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Exophiala"
"OTU219"	0	0	0	0	0	19	0	0	328	0	125	9	5	82	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Acrospermales,g:Leptodiscella,s:Leptodiscella africana"
"OTU220"	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU221"	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	"k:Fungi"
"OTU222"	0	0	0	0	0	0	0	0	0	0	0	68	18	288	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora"
"OTU223"	0	0	0	0	0	0	0	0	34	5	116	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes"
"OTU224"	0	0	0	0	1807	0	0	223	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Pleurotheciales,f:Pleurotheciaceae,g:Phaeoisaria"
"OTU226"	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota"
"OTU227"	0	0	0	0	0	0	0	5	0	0	87	61	124	123	11	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Sympoventuriaceae,g:Ochroconis,s:Ochroconis musae"
"OTU228"	0	0	0	0	0	0	0	0	0	2	5	11	0	228	15	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Veronaea,s:Veronaea botryosa"
"OTU229"	0	0	0	0	3101	347	0	0	96	0	94	18	49	101	276	46	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Stachybotryaceae,g:Sirastachys,s:Sirastachys phaeospora"
"OTU230"	0	0	0	0	0	0	0	0	136	0	0	0	132	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Botryosphaeriaceae,g:Microdiplodia"
"OTU231"	0	0	4	0	0	8	0	0	0	17	96	0	6	30	4	21	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales"
"OTU232"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Tetraplosphaeriaceae"
"OTU233"	0	0	0	0	0	0	10	121	0	0	14	0	86	4	342	47	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Neooccultibambusa,s:Neooccultibambusa pandanicola"
"OTU234"	0	0	0	0	0	0	0	0	0	4	142	0	0	0	0	0	"k:Fungi,p:Ascomycota"
"OTU235"	0	0	0	0	0	0	0	47	0	0	0	0	4	378	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes"
"OTU237"	0	0	0	0	0	0	4	309	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Mycosphaerella"
"OTU238"	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	"k:Fungi"
"OTU239"	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Campylocarpon,s:Campylocarpon pseudofasciculare"
"OTU240"	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	5	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Mesobotrys,s:Mesobotrys simplex"
"OTU242"	0	0	0	0	0	0	0	0	0	0	118	0	12	0	0	0	"k:Fungi"
"OTU244"	0	0	0	0	0	0	0	0	0	6	0	0	31	205	8	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Stachybotryaceae,g:Paramyrothecium,s:Paramyrothecium roridum"
"OTU245"	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales"
"OTU246"	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Periconiaceae,g:Periconia,s:Periconia macrospinosa"
"OTU247"	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium"
"OTU248"	0	0	0	0	0	0	2	9	0	0	49	224	28	71	26	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Letendraea"
"OTU249"	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Bartaliniaceae,g:Truncatella"
"OTU252"	0	0	0	0	3007	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Sporidesmium,s:Sporidesmium pyriformatum"
"OTU253"	0	0	0	0	0	0	0	0	0	0	108	94	3	13	0	0	"k:Fungi"
"OTU254"	0	0	0	0	0	0	0	0	0	0	0	0	179	15	0	0	"k:Fungi"
"OTU257"	0	0	0	0	0	0	0	0	17	160	0	0	27	0	0	60	"k:Fungi,p:Ascomycota"
"OTU258"	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Setophoma,s:Setophoma chromolaenae"
"OTU259"	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Trichomerium,s:Trichomerium foliicola"
"OTU260"	0	0	0	0	0	0	0	0	0	28	0	0	152	17	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Volutella,s:Volutella consors"
"OTU261"	0	0	0	0	2433	0	0	0	0	0	0	0	0	1	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Pleurotheciales,f:Pleurotheciaceae"
"OTU262"	0	0	0	0	0	0	0	514	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales"
"OTU263"	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	"k:Fungi"
"OTU264"	0	0	0	0	0	0	0	0	530	0	2	0	0	49	0	0	"k:Fungi,p:Ascomycota"
"OTU265"	0	0	0	2276	272	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Xylaria,s:Xylaria multiplex"
"OTU266"	0	0	228	0	0	0	0	0	0	0	0	0	0	0	22	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU267"	0	0	0	0	0	0	0	23	0	0	3	0	0	1	650	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Sesquicillium,s:Sesquicillium microsporum"
"OTU268"	0	0	0	0	0	0	0	0	110	0	3	0	0	0	737	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Sebacinales"
"OTU269"	0	0	0	0	0	0	0	138	0	0	0	0	0	0	222	47	"k:Fungi"
"OTU270"	0	0	0	0	0	174	0	11	0	0	449	16	0	302	2556	32	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Gibberella,s:Gibberella baccata"
"OTU271"	0	0	0	0	0	0	0	0	0	0	0	18	70	107	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Phallales,f:Phallaceae,g:Phallus"
"OTU272"	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Cylindrocarpon"
"OTU273"	0	0	0	0	0	0	0	0	0	0	0	0	2	126	149	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae,g:Phoma"
"OTU275"	0	0	0	0	0	0	0	0	0	6	112	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Monocillium"
"OTU276"	0	0	0	0	0	0	0	5	0	0	0	0	0	0	683	0	"k:Fungi"
"OTU277"	0	0	0	0	0	0	0	0	692	0	0	0	0	0	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis"
"OTU278"	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	"k:Fungi,p:Ascomycota"
"OTU279"	0	0	0	0	0	107	1	7	0	0	25	0	170	44	0	0	"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Rhynchogastremataceae,g:Papiliotrema,s:Papiliotrema leoncinii"
"OTU280"	0	0	0	0	0	0	194	23	0	0	0	0	0	0	19	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Volutella,s:Volutella ciliata"
"OTU281"	0	0	0	0	0	0	0	0	4	246	0	0	13	0	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Exophiala,s:Exophiala pisciphila"
"OTU282"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	223	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Acrospermales,g:Leptodiscella"
"OTU285"	0	0	0	0	1128	0	0	0	0	0	61	0	6	0	0	0	"k:Fungi"
"OTU286"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	"k:Fungi"
"OTU287"	455	0	0	0	0	0	0	2	0	0	0	0	0	0	0	64	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum"
"OTU288"	0	0	0	0	94	100	0	10	0	0	12	24	38	49	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Neodevriesiaceae"
"OTU289"	0	0	0	0	0	0	0	67	0	0	0	9	0	263	4	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae"
"OTU290"	0	0	0	0	0	0	0	11	0	0	0	44	0	162	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU294"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	0	"k:Fungi"
"OTU295"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	0	"k:Fungi"
"OTU296"	0	0	0	0	0	527	0	0	0	0	0	0	0	0	26	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Bambusicolaceae"
"OTU297"	0	0	0	0	0	0	0	0	0	0	0	87	74	0	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Leucocoprinus,s:Leucocoprinus fragilissimus"
"OTU298"	0	0	0	0	1953	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Savoryellales,f:Savoryellaceae,g:Ascotaiwania,s:Ascotaiwania sawadae"
"OTU299"	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae"
"OTU300"	0	0	0	0	0	0	3	18	0	0	9	0	18	52	251	33	"k:Fungi"
"OTU301"	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae"
"OTU302"	0	0	21	0	0	0	0	0	0	0	0	0	22	177	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pyrenochaetopsidaceae,g:Neopyrenochaeta"
"OTU303"	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	"k:Fungi,p:Ascomycota"
"OTU305"	0	0	0	0	0	0	0	0	0	0	0	0	0	16	345	0	"k:Fungi,p:Ascomycota"
"OTU307"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	0	"k:Fungi,p:Ascomycota"
"OTU308"	0	0	0	0	0	0	0	5	0	0	64	0	11	0	0	0	"k:Fungi"
"OTU309"	0	117	0	0	105	63	14	30	0	0	37	0	20	88	167	22	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeoseptoria,s:Phaeoseptoria musae"
"OTU310"	0	0	333	0	0	0	0	38	0	0	0	0	16	0	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,g:Strelitziana,s:Strelitziana africana"
"OTU311"	0	0	0	0	0	0	0	0	0	0	15	0	90	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Flabellascoma"
"OTU312"	0	0	0	0	0	0	0	0	0	0	5	0	0	241	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
"OTU313"	0	0	0	0	0	0	0	175	4	0	0	0	0	0	0	0	"k:Fungi"
"OTU315"	0	0	0	0	0	0	0	0	0	0	167	55	49	35	26	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Nectria"
"OTU316"	0	0	0	0	0	0	0	227	0	0	20	0	0	23	0	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Dactylella"
"OTU318"	0	0	0	0	0	0	0	43	0	0	51	0	0	0	167	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes"
"OTU319"	0	369	31	0	0	0	0	0	53	0	37	0	0	5	19	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Setophaeosphaeria"
"OTU320"	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi"
"OTU321"	0	0	0	0	0	0	0	207	0	0	2	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Torulaceae"
"OTU322"	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	"k:Fungi"
"OTU323"	0	0	0	0	0	0	1	107	0	0	0	27	0	56	0	0	"k:Fungi"
"OTU324"	0	0	0	0	0	0	0	0	0	15	0	11	95	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Geosmithia"
"OTU325"	0	0	0	0	0	0	0	0	0	0	14	393	32	28	4	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes"
"OTU326"	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	"k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Dacrymycetales,f:Dacrymycetaceae,g:Calocera"
"OTU328"	0	0	0	0	0	0	0	0	0	0	44	0	0	0	142	0	"k:Fungi"
"OTU330"	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae,g:Ascochyta"
"OTU331"	0	0	0	0	0	0	0	0	50	2	0	5	16	142	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
"OTU333"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694	0	"k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Umbilicariales"
"OTU334"	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	"k:Fungi"
"OTU335"	0	0	0	0	0	656	0	0	0	8	0	0	0	3	19	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU336"	0	0	0	0	0	23	1	102	0	0	12	0	10	91	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora fusarioides"
"OTU337"	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Trichomerium,s:Trichomerium dioscoreae"
"OTU338"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	465	0	"k:Fungi,p:Ascomycota"
"OTU339"	0	0	0	0	0	0	0	202	0	0	4	0	3	3	11	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Halosphaeriaceae"
"OTU340"	0	0	0	0	0	0	0	0	0	0	4	22	4	93	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Omphalotaceae,g:Gymnopus,s:Gymnopus gibbosus"
"OTU341"	0	0	0	0	0	0	0	0	0	0	42	0	0	0	33	11	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Microdochiaceae,g:Idriella"
"OTU342"	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota"
"OTU343"	0	0	0	0	0	0	0	0	381	0	0	0	0	5	0	0	"k:Fungi,p:Ascomycota"
"OTU344"	0	0	0	0	0	82	0	49	0	0	0	0	10	59	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae,g:Devriesia"
"OTU345"	0	0	0	0	0	0	95	0	0	0	10	0	8	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Leptospora,s:Leptospora rubella"
"OTU347"	0	0	0	0	0	0	0	0	0	0	13	16	0	110	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Plectosphaerellaceae,g:Acrostalagmus"
"OTU349"	0	0	0	0	0	0	0	169	0	0	0	0	0	0	59	0	"k:Fungi"
"OTU351"	0	0	0	0	0	0	0	0	0	9	63	0	0	4	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Neonectria"
"OTU352"	0	0	0	0	0	0	0	0	0	0	11	0	0	18	189	0	"k:Fungi,p:Basidiomycota"
"OTU354"	0	0	0	0	0	0	0	143	0	0	0	0	0	4	0	0	"k:Fungi,p:Ascomycota"
"OTU355"	0	0	0	0	0	0	0	0	0	0	46	0	26	19	0	0	"k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Occultifur,s:Occultifur externus"
"OTU356"	0	0	0	0	0	0	2	233	0	0	0	0	0	0	0	0	"k:Fungi"
"OTU357"	0	0	0	0	0	0	0	13	0	0	18	0	0	27	0	102	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae"
"OTU358"	0	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum"
"OTU359"	0	0	0	0	0	0	2	347	0	0	5	0	0	0	0	0	"k:Fungi"
"OTU361"	0	0	0	0	0	0	5	54	133	0	7	3	0	5	0	5	"k:Fungi,p:Ascomycota"
"OTU363"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
